UF;IBGE;NOME_MUNICIPIO;ENTIDADE;Adesão
PR;411850;PATO BRANCO;;Não
PR;411860;PAULA FREITAS;SECRETARIA MUNICIPAL DE SAUDE DE PAULA FREITAS/PR;Sim
PR;411860;PAULA FREITAS;;Não
RS;431413;PAULO BENTO;;Não
PR;411870;PAULO FRONTIN;SECRETARIA MUNICIPAL DE SAUDE DE PAULO FRONTIN/PR;Sim
PR;411870;PAULO FRONTIN;;Não
SC;421230;PAULO LOPES;SECRETARIA MUNICIPAL DE SAUDE DE PAULO LOPES/SC;Sim
SC;421230;PAULO LOPES;;Não
RS;431415;PAVERAMA;SECRETARIA MUNICIPAL DE SAUDE DE PAVERAMA/RS;Sim
RS;431415;PAVERAMA;;Não
PR;411880;PEABIRU;SECRETARIA MUNICIPAL DE SAUDE DE PEABIRU/PR;Sim
PR;411880;PEABIRU;;Não
RS;431417;PEDRAS ALTAS;SECRETARIA MUNICIPAL DE SAUDE DE PEDRAS ALTAS/RS;Sim
RS;431417;PEDRAS ALTAS;;Não
SC;421240;PEDRAS GRANDES;SECRETARIA MUNICIPAL DE SAUDE DE PEDRAS GRANDES/SC;Sim
SC;421240;PEDRAS GRANDES;;Não
RS;431420;PEDRO OSORIO;SECRETARIA MUNICIPAL DE SAUDE DE PEDRO OSORIO/RS;Sim
RS;431420;PEDRO OSÓRIO;;Não
RS;431430;PEJUCARA;SECRETARIA MUNICIPAL DE SAUDE DE PEJUCARA/RS;Sim
RS;431430;PEJUÇARA;;Não
RS;431440;PELOTAS;SECRETARIA MUNICIPAL DE SAUDE DE PELOTAS/RS;Sim
RS;431440;PELOTAS;;Não
SC;421250;PENHA;SECRETARIA MUNICIPAL DE SAUDE DE PENHA/SC;Sim
SC;421250;PENHA;;Não
SC;421260;PERITIBA;SECRETARIA MUNICIPAL DE SAUDE DE PERITIBA/SC;Sim
SC;421260;PERITIBA;;Não
PR;411885;PEROBAL;SECRETARIA MUNICIPAL DE SAUDE DE PEROBAL/PR;Sim
PR;411885;PEROBAL;;Não
PR;411890;PEROLA;SECRETARIA MUNICIPAL DE SAUDE DE PEROLA/PR;Sim
PR;411890;PÉROLA;;Não
PR;411900;PEROLA D'OESTE;SECRETARIA MUNICIPAL DE SAUDE DE PEROLA DO OESTE/PR;Sim
PR;411900;PÉROLA D'OESTE;;Não
SC;421265;PESCARIA BRAVA;;Não
SC;421270;PETROLANDIA;SECRETARIA MUNICIPAL DE SAUDE DE PETROLANDIA/SC;Sim
SC;421270;PETROLÂNDIA;;Não
RS;431442;PICADA CAFE;SECRETARIA MUNICIPAL DE SAUDE DE PICADA CAFE/RS;Sim
RS;431442;PICADA CAFÉ;;Não
PR;411910;PIEN;SECRETARIA MUNICIPAL DE SAUDE DE PIEN/PR;Sim
PR;411910;PIÊN;;Não
PR;411915;PINHAIS;SECRETARIA MUNICIPAL DE SAUDE DE PINHAIS/PR;Sim
PR;411915;PINHAIS;;Não
RS;431445;PINHAL;SECRETARIA MUNICIPAL DE SAUDE DE PINHAL/RS;Sim
RS;431445;PINHAL;;Não
RS;431446;PINHAL DA SERRA;SECRETARIA MUNICIPAL DE SAUDE DE PINHAL DA SERRA/RS;Sim
RS;431446;PINHAL DA SERRA;;Não
PR;411925;PINHAL DE SAO BENTO;SECRETARIA MUNICIPAL DE SAUDE DE PINHAL DE SAO BENTO/PR;Sim
PR;411925;PINHAL DE SÃO BENTO;;Não
RS;431447;PINHAL GRANDE;SECRETARIA MUNICIPAL DE SAUDE DE PINHAL GRANDE/RS;Sim
RS;431447;PINHAL GRANDE;;Não
PR;411920;PINHALAO;SECRETARIA MUNICIPAL DE SAUDE DE PINHALAO/PR;Sim
PR;411920;PINHALÃO;;Não
SC;421290;PINHALZINHO;SECRETARIA MUNICIPAL DE SAUDE DE PINHALZINHO/SC;Sim
SC;421290;PINHALZINHO;;Não
PR;411930;PINHAO;SECRETARIA MUNICIPAL DE SAUDE DE PINHAO/PR;Sim
PR;411930;PINHÃO;;Não
RS;431449;PINHEIRINHO DO VALE;SECRETARIA MUNICIPAL DE SAUDE DE PINHEIRINHO DO VALE/RS;Sim
RS;431449;PINHEIRINHO DO VALE;;Não
RS;431450;PINHEIRO MACHADO;SECRETARIA MUNICIPAL DE SAUDE DE PINHEIRO MACHADO/RS;Sim
RS;431450;PINHEIRO MACHADO;;Não
SC;421300;PINHEIRO PRETO;SECRETARIA MUNICIPAL DE SAUDE DE PINHEIRO PRETO/SC;Sim
SC;421300;PINHEIRO PRETO;;Não
RS;431454;PINTO BANDEIRA;;Não
RS;431453;PINTO BANDEIRA (EXTINTO);SECRETARIA MUNICIPAL DE SAUDE DE PINTO BANDEIRA/RS;Sim
PR;411940;PIRAI DO SUL;SECRETARIA MUNICIPAL DE SAUDE DE PIRAI DO SUL/PR;Sim
PR;411940;PIRAÍ DO SUL;;Não
RS;431455;PIRAPO;SECRETARIA MUNICIPAL DE SAUDE DE PIRAPO/RS;Sim
RS;431455;PIRAPÓ;;Não
PR;411950;PIRAQUARA;SECRETARIA MUNICIPAL DE SAUDE DE PIRAQUARA/PR;Sim
PR;411950;PIRAQUARA;;Não
RS;431460;PIRATINI;;Não
SC;421310;PIRATUBA;SECRETARIA MUNICIPAL DE SAUDE DE PIRATUBA/SC;Sim
SC;421310;PIRATUBA;;Não
PR;411960;PITANGA;SECRETARIA MUNICIPAL DE SAUDE DE PITANGA/PR;Sim
PR;411960;PITANGA;;Não
PR;411965;PITANGUEIRAS;SECRETARIA MUNICIPAL DE SAUDE DE PITANGUEIRAS/PR;Sim
PR;411965;PITANGUEIRAS;;Não
PR;411970;PLANALTINA DO PARANA;SECRETARIA MUNICIPAL DE SAUDE DE PLANALTINA DO PARANA/PR;Sim
PR;411970;PLANALTINA DO PARANÁ;;Não
RS;431470;PLANALTO;SECRETARIA MUNICIPAL DE SAUDE DE PLANALTO/RS;Sim
PR;411980;PLANALTO;SECRETARIA MUNICIPAL DE SAUDE DE PLANALTO/PR;Sim
PR;411980;PLANALTO;;Não
RS;431470;PLANALTO;;Não
SC;421315;PLANALTO ALEGRE;SECRETARIA MUNICIPAL DE SAUDE DE PLANALTO ALEGRE/SC;Sim
SC;421315;PLANALTO ALEGRE;;Não
RS;431475;POCO DAS ANTAS;SECRETARIA MUNICIPAL DE SAUDE DE POCO DAS ANTAS/RS;Sim
RS;431475;POÇO DAS ANTAS;;Não
SC;421320;POMERODE;SECRETARIA MUNICIPAL DE SAUDE DE POMERODE/SC;Sim
SC;421320;POMERODE;;Não
PR;411990;PONTA GROSSA;SECRETARIA MUNICIPAL DE SAUDE DE PONTA GROSSA/PR;Sim
PR;411990;PONTA GROSSA;;Não
PR;411995;PONTAL DO PARANA;SECRETARIA MUNICIPAL DE SAUDE DE PONTAL DO PARANA/PR;Sim
PR;411995;PONTAL DO PARANÁ;;Não
RS;431477;PONTÃO;;Não
SC;421330;PONTE ALTA;SECRETARIA MUNICIPAL DE SAUDE DE PONTE ALTA/SC;Sim
SC;421330;PONTE ALTA;;Não
SC;421335;PONTE ALTA DO NORTE;SECRETARIA MUNICIPAL DE SAUDE DE PONTE ALTA NORTE/SC;Sim
SC;421335;PONTE ALTA DO NORTE;;Não
RS;431478;PONTE PRETA;SECRETARIA MUNICIPAL DE SAUDE DE PONTE PRETA/RS;Sim
RS;431478;PONTE PRETA;;Não
SC;421340;PONTE SERRADA;SECRETARIA MUNICIPAL DE SAUDE DE PONTE SERRADA/SC;Sim
SC;421340;PONTE SERRADA;;Não
PR;412000;PORECATU;SECRETARIA MUNICIPAL DE SAUDE DE PORECATU/PR;Sim
PR;412000;PORECATU;;Não
RS;431480;PORTAO;SECRETARIA MUNICIPAL DE SAUDE DE PORTAO/RS;Sim
RS;431480;PORTÃO;;Não
RS;431490;PORTO ALEGRE;SECRETARIA MUNICIPAL DE SAUDE DE PORTO ALEGRE/RS;Sim
RS;431490;PORTO ALEGRE;;Não
PR;412010;PORTO AMAZONAS;SECRETARIA MUNICIPAL DE SAUDE DE PORTO AMAZONAS/PR;Sim
PR;412010;PORTO AMAZONAS;;Não
PR;412015;PORTO BARREIRO;SECRETARIA MUNICIPAL DE SAUDE DE PORTO BARREIRO/PR;Sim
PR;412015;PORTO BARREIRO;;Não
SC;421350;PORTO BELO;SECRETARIA MUNICIPAL DE SAUDE DE PORTO BELO/SC;Sim
SC;421350;PORTO BELO;;Não
RS;431500;PORTO LUCENA;SECRETARIA MUNICIPAL DE SAUDE DE PORTO LUCENA/RS;Sim
RS;431500;PORTO LUCENA;;Não
RS;431505;PORTO MAUA;SECRETARIA MUNICIPAL DE SAUDE DE PORTO MAUA/RS;Sim
RS;431505;PORTO MAUÁ;;Não
PR;412020;PORTO RICO;SECRETARIA MUNICIPAL DE SAUDE DE PORTO RICO/PR;Sim
PR;412020;PORTO RICO;;Não
SC;421360;PORTO UNIAO;SECRETARIA MUNICIPAL DE SAUDE DE PORTO UNIAO/SC;Sim
SC;421360;PORTO UNIÃO;;Não
RS;431507;PORTO VERA CRUZ;SECRETARIA MUNICIPAL DE SAUDE DE PORTO VERA CRUZ/RS;Sim
RS;431507;PORTO VERA CRUZ;;Não
PR;412030;PORTO VITORIA;SECRETARIA MUNICIPAL DE SAUDE DE PORTO VITORIA/PR;Sim
PR;412030;PORTO VITÓRIA;;Não
RS;431510;PORTO XAVIER;SECRETARIA MUNICIPAL DE SAUDE DE PORTO XAVIER/RS;Sim
RS;431510;PORTO XAVIER;;Não
RS;431513;POUSO NOVO;SECRETARIA MUNICIPAL DE SAUDE DE POUSO NOVO/RS;Sim
RS;431513;POUSO NOVO;;Não
SC;421370;POUSO REDONDO;SECRETARIA MUNICIPAL DE SAUDE DE POUSO REDONDO/SC;Sim
SC;421370;POUSO REDONDO;;Não
PR;412033;PRADO FERREIRA;SECRETARIA MUNICIPAL DE SAUDE DE PRADO FERREIRA/PR;Sim
PR;412033;PRADO FERREIRA;;Não
SC;421380;PRAIA GRANDE;SECRETARIA MUNICIPAL DE SAUDE DE PRAIA GRANDE/SC;Sim
SC;421380;PRAIA GRANDE;;Não
PR;412035;PRANCHITA;SECRETARIA MUNICIPAL DE SAUDE DE PRANCHITA/PR;Sim
PR;412035;PRANCHITA;;Não
SC;421390;PRESIDENTE CASTELLO BRANCO;SECRETARIA MUNICIPAL DE SAUDE DE PRESIDENTE CASTELO BRANCO/SC;Sim
SC;421390;PRESIDENTE CASTELLO BRANCO;;Não
PR;412040;PRESIDENTE CASTELO BRANCO;;Não
SC;421400;PRESIDENTE GETULIO;SECRETARIA MUNICIPAL DE SAUDE DE PRESIDENTE GETULIO/SC;Sim
SC;421400;PRESIDENTE GETÚLIO;;Não
RS;431514;PRESIDENTE LUCENA;SECRETARIA MUNICIPAL DE SAUDE DE PRESIDENTE LUCENA/RS;Sim
RS;431514;PRESIDENTE LUCENA;;Não
SC;421410;PRESIDENTE NEREU;SECRETARIA MUNICIPAL DE SAUDE DE PRESIDENTE NEREU/SC;Sim
SC;421410;PRESIDENTE NEREU;;Não
PR;412050;PRIMEIRO DE MAIO;SECRETARIA MUNICIPAL DE SAUDE DE PRIMEIRO DE MAIO/PR;Sim
PR;412050;PRIMEIRO DE MAIO;;Não
SC;421415;PRINCESA;SECRETARIA MUNICIPAL DE SAUDE DE PRINCESA/SC;Sim
SC;421415;PRINCESA;;Não
RS;431515;PROGRESSO;SECRETARIA MUNICIPAL DE SAUDE DE PROGRESSO/RS;Sim
RS;431515;PROGRESSO;;Não
RS;431517;PROTASIO ALVES;SECRETARIA MUNICIPAL DE SAUDE DE PROTASIO ALVES/RS;Sim
RS;431517;PROTÁSIO ALVES;;Não
PR;412060;PRUDENTOPOLIS;SECRETARIA MUNICIPAL DE SAUDE DE PRUDENTOPOLIS/PR;Sim
PR;412060;PRUDENTÓPOLIS;;Não
RS;431520;PUTINGA;SECRETARIA MUNICIPAL DE SAUDE DE PUTINGA/RS;Sim
RS;431520;PUTINGA;;Não
RS;431530;QUARAÍ;;Não
PR;412065;QUARTO CENTENARIO;SECRETARIA MUNICIPAL DE SAUDE DE QUARTO CENTENARIO/PR;Sim
PR;412065;QUARTO CENTENÁRIO;;Não
PR;412070;QUATIGUA;SECRETARIA MUNICIPAL DE SAUDE DE QUATIGUA/PR;Sim
PR;412070;QUATIGUÁ;;Não
PR;412080;QUATRO BARRAS;SECRETARIA MUNICIPAL DE SAUDE DE QUATRO BARRAS/PR;Sim
PR;412080;QUATRO BARRAS;;Não
RS;431531;QUATRO IRMAOS;SECRETARIA MUNICIPAL DE SAUDE DE QUATRO IRMAOS/RS;Sim
RS;431531;QUATRO IRMÃOS;;Não
PR;412085;QUATRO PONTES;SECRETARIA MUNICIPAL DE SAUDE DE QUATRO PONTES/PR;Sim
PR;412085;QUATRO PONTES;;Não
PR;412090;QUEDAS DO IGUACU;SECRETARIA MUNICIPAL DE SAUDE DE QUEDAS DO IGUACU/PR;Sim
PR;412090;QUEDAS DO IGUAÇU;;Não
PR;412100;QUERENCIA DO NORTE;SECRETARIA MUNICIPAL DE SAUDE DE QUERENCIA DO NORTE/PR;Sim
PR;412100;QUERÊNCIA DO NORTE;;Não
RS;431532;QUEVEDOS;SECRETARIA MUNICIPAL DE SAUDE DE QUEVEDOS/RS;Sim
RS;431532;QUEVEDOS;;Não
SC;421420;QUILOMBO;SECRETARIA MUNICIPAL DE SAUDE DE QUILOMBO/SC;Sim
SC;421420;QUILOMBO;;Não
PR;412110;QUINTA DO SOL;SECRETARIA MUNICIPAL DE SAUDE DE QUINTA DO SOL/PR;Sim
PR;412110;QUINTA DO SOL;;Não
RS;431535;QUINZE DE NOVEMBRO;SECRETARIA MUNICIPAL DE SAUDE DE QUINZE DE NOVEMBRO/RS;Sim
RS;431535;QUINZE DE NOVEMBRO;;Não
PR;412120;QUITANDINHA;SECRETARIA MUNICIPAL DE SAUDE DE QUITANDINHA/PR;Sim
PR;412120;QUITANDINHA;;Não
PR;412125;RAMILANDIA;SECRETARIA MUNICIPAL DE SAUDE DE RAMILANDIA/PR;Sim
PR;412125;RAMILÂNDIA;;Não
PR;412130;RANCHO ALEGRE;SECRETARIA MUNICIPAL DE SAUDE DE RANCHO ALEGRE/PR;Sim
PR;412130;RANCHO ALEGRE;;Não
PR;412135;RANCHO ALEGRE D'OESTE;SECRETARIA MUNICIPAL DE SAUDE DE RANCHO ALEGRE D OESTE/PR;Sim
PR;412135;RANCHO ALEGRE D'OESTE;;Não
SC;421430;RANCHO QUEIMADO;SECRETARIA MUNICIPAL DE SAUDE DE RANCHO QUEIMADO/SC;Sim
SC;421430;RANCHO QUEIMADO;;Não
PR;412140;REALEZA;SECRETARIA MUNICIPAL DE SAUDE DE REALEZA/PR;Sim
PR;412140;REALEZA;;Não
PR;412150;REBOUCAS;SECRETARIA MUNICIPAL DE SAUDE DE REBOUCAS/PR;Sim
PR;412150;REBOUÇAS;;Não
RS;431540;REDENTORA;SECRETARIA MUNICIPAL DE SAUDE DE REDENTORA/RS;Sim
RS;431540;REDENTORA;;Não
RS;431545;RELVADO;SECRETARIA MUNICIPAL DE SAUDE DE RELVADO/RS;Sim
RS;431545;RELVADO;;Não
PR;412160;RENASCENCA;SECRETARIA MUNICIPAL DE SAUDE DE RENASCENCA/PR;Sim
PR;412160;RENASCENÇA;;Não
PR;412170;RESERVA;SECRETARIA MUNICIPAL DE SAUDE DE RESERVA/PR;Sim
PR;412170;RESERVA;;Não
PR;412175;RESERVA DO IGUACU;SECRETARIA MUNICIPAL DE SAUDE DE RESERVA DO IGUACU/PR;Sim
PR;412175;RESERVA DO IGUAÇU;;Não
RS;431550;RESTINGA SECA;SECRETARIA MUNICIPAL DE SAUDE DE RESTINGA SECA/RS;Sim
RS;431550;RESTINGA SECA;;Não
PR;412180;RIBEIRAO CLARO;SECRETARIA MUNICIPAL DE SAUDE DE RIBEIRAO CLARO/PR;Sim
PR;412180;RIBEIRÃO CLARO;;Não
PR;412190;RIBEIRAO DO PINHAL;SECRETARIA MUNICIPAL DE SAUDE DE RIBEIRAO DO PINHAL/PR;Sim
PR;412190;RIBEIRÃO DO PINHAL;;Não
PR;412200;RIO AZUL;SECRETARIA MUNICIPAL DE SAUDE DE RIO AZUL/PR;Sim
PR;412200;RIO AZUL;;Não
PR;412210;RIO BOM;SECRETARIA MUNICIPAL DE SAUDE DE RIO BOM/PR;Sim
PR;412210;RIO BOM;;Não
PR;412215;RIO BONITO DO IGUACU;SECRETARIA MUNICIPAL DE SAUDE DE RIO BONITO DO IGUACU/PR;Sim
PR;412215;RIO BONITO DO IGUAÇU;;Não
PR;412217;RIO BRANCO DO IVAI;SECRETARIA MUNICIPAL DE SAUDE DE RIO BRANCO DO IVAI/PR;Sim
PR;412217;RIO BRANCO DO IVAÍ;;Não
PR;412220;RIO BRANCO DO SUL;SECRETARIA MUNICIPAL DE SAUDE DE RIO BRANCO DO SUL/PR;Sim
PR;412220;RIO BRANCO DO SUL;;Não
SC;421440;RIO DAS ANTAS;SECRETARIA MUNICIPAL DE SAUDE DE RIO DAS ANTAS/SC;Sim
SC;421440;RIO DAS ANTAS;;Não
SC;421450;RIO DO CAMPO;SECRETARIA MUNICIPAL DE SAUDE DE RIO DO CAMPO/SC;Sim
SC;421450;RIO DO CAMPO;;Não
SC;421460;RIO DO OESTE;SECRETARIA MUNICIPAL DE SAUDE DE RIO DO OESTE/SC;Sim
SC;421460;RIO DO OESTE;;Não
SC;421480;RIO DO SUL;SECRETARIA MUNICIPAL DE SAUDE DE RIO DO SUL/SC;Sim
SC;421480;RIO DO SUL;;Não
SC;421470;RIO DOS CEDROS;SECRETARIA MUNICIPAL DE SAUDE DE RIO DOS CEDROS/SC;Sim
SC;421470;RIO DOS CEDROS;;Não
RS;431555;RIO DOS INDIOS;SECRETARIA MUNICIPAL DE SAUDE DE RIO DOS INDIOS/RS;Sim
RS;431555;RIO DOS ÍNDIOS;;Não
SC;421490;RIO FORTUNA;SECRETARIA MUNICIPAL DE SAUDE DE RIO FORTUNA/SC;Sim
SC;421490;RIO FORTUNA;;Não
RS;431560;RIO GRANDE;SECRETARIA MUNICIPAL DE SAUDE DE RIO GRANDE/RS;Sim
RS;431560;RIO GRANDE;;Não
SC;421500;RIO NEGRINHO;SECRETARIA MUNICIPAL DE SAUDE DE RIO NEGRINHO/SC;Sim
SC;421500;RIO NEGRINHO;;Não
PR;412230;RIO NEGRO;SECRETARIA MUNICIPAL DE SAUDE DE RIO NEGRO/PR;Sim
PR;412230;RIO NEGRO;;Não
RS;431570;RIO PARDO;SECRETARIA MUNICIPAL DE SAUDE DE RIO PARDO/RS;Sim
RS;431570;RIO PARDO;;Não
SC;421505;RIO RUFINO;SECRETARIA MUNICIPAL DE SAUDE DE RIO RUFINO/SC;Sim
SC;421505;RIO RUFINO;;Não
RS;431575;RIOZINHO;SECRETARIA MUNICIPAL DE SAUDE DE RIOZINHO/RS;Sim
RS;431575;RIOZINHO;;Não
SC;421507;RIQUEZA;SECRETARIA MUNICIPAL DE SAUDE DE RIQUEZA/SC;Sim
SC;421507;RIQUEZA;;Não
RS;431580;ROCA SALES;SECRETARIA MUNICIPAL DE SAUDE DE ROCA SALES/RS;Sim
RS;431580;ROCA SALES;;Não
SC;421510;RODEIO;SECRETARIA MUNICIPAL DE SAUDE DE RODEIO/SC;Sim
SC;421510;RODEIO;;Não
RS;431590;RODEIO BONITO;SECRETARIA MUNICIPAL DE SAUDE DE RODEIO BONITO/RS;Sim
RS;431590;RODEIO BONITO;;Não
RS;431595;ROLADOR;SECRETARIA MUNICIPAL DE SAUDE DE ROLADOR/RS;Sim
RS;431595;ROLADOR;;Não
PR;412240;ROLANDIA;SECRETARIA MUNICIPAL DE SAUDE DE ROLANDIA/PR;Sim
PR;412240;ROLÂNDIA;;Não
RS;431600;ROLANTE;SECRETARIA MUNICIPAL DE SAUDE DE ROLANTE/RS;Sim
RS;431600;ROLANTE;;Não
SC;421520;ROMELANDIA;SECRETARIA MUNICIPAL DE SAUDE DE ROMELANDIA/SC;Sim
SC;421520;ROMELÂNDIA;;Não
PR;412250;RONCADOR;SECRETARIA MUNICIPAL DE SAUDE DE RONCADOR/PR;Sim
PR;412250;RONCADOR;;Não
RS;431610;RONDA ALTA;SECRETARIA MUNICIPAL DE SAUDE DE RONDA ALTA/RS;Sim
RS;431610;RONDA ALTA;;Não
RS;431620;RONDINHA;;Não
PR;412260;RONDON;SECRETARIA MUNICIPAL DE SAUDE DE RONDON/PR;Sim
PR;412260;RONDON;;Não
RS;431630;ROQUE GONZALES;SECRETARIA MUNICIPAL DE SAUDE DE ROQUE GONZALES/RS;Sim
RS;431630;ROQUE GONZALES;;Não
PR;412265;ROSARIO DO IVAI;SECRETARIA MUNICIPAL DE SAUDE DE ROSARIO DO IVAI/PR;Sim
PR;412265;ROSÁRIO DO IVAÍ;;Não
RS;431640;ROSÁRIO DO SUL;;Não
PR;412270;SABAUDIA;SECRETARIA MUNICIPAL DE SAUDE DE SABAUDIA/PR;Sim
PR;412270;SABÁUDIA;;Não
RS;431642;SAGRADA FAMILIA;SECRETARIA MUNICIPAL DE SAUDE DE SAGRADA FAMILIA/RS;Sim
RS;431642;SAGRADA FAMÍLIA;;Não
RS;431643;SALDANHA MARINHO;SECRETARIA MUNICIPAL DE SAUDE DE SALDANHA MARINHO/RS;Sim
RS;431643;SALDANHA MARINHO;;Não
SC;421530;SALETE;SECRETARIA MUNICIPAL DE SAUDE DE SALETE/SC;Sim
SC;421530;SALETE;;Não
PR;412280;SALGADO FILHO;SECRETARIA MUNICIPAL DE SAUDE DE SALGADO FILHO/PR;Sim
PR;412280;SALGADO FILHO;;Não
SC;421535;SALTINHO;SECRETARIA MUNICIPAL DE SAUDE DE SALTINHO/SC;Sim
SC;421535;SALTINHO;;Não
PR;412290;SALTO DO ITARARÉ;;Não
RS;431645;SALTO DO JACUI;SECRETARIA MUNICIPAL DE SAUDE DE SALTO DO JACUI/RS;Sim
RS;431645;SALTO DO JACUÍ;;Não
PR;412300;SALTO DO LONTRA;SECRETARIA MUNICIPAL DE SAUDE DE SALTO DO LONTRA/PR;Sim
PR;412300;SALTO DO LONTRA;;Não
SC;421540;SALTO VELOSO;SECRETARIA MUNICIPAL DE SAUDE DE SALTO VELOSO/SC;Sim
SC;421540;SALTO VELOSO;;Não
RS;431647;SALVADOR DAS MISSOES;SECRETARIA MUNICIPAL DE SAUDE DE SALVADOR DAS MISSOES/RS;Sim
RS;431647;SALVADOR DAS MISSÕES;;Não
RS;431650;SALVADOR DO SUL;SECRETARIA MUNICIPAL DE SAUDE DE SALVADOR DO SUL/RS;Sim
RS;431650;SALVADOR DO SUL;;Não
RS;431660;SANANDUVA;SECRETARIA MUNICIPAL DE SAUDE DE SANANDUVA/RS;Sim
RS;431660;SANANDUVA;;Não
SC;421545;SANGAO;SECRETARIA MUNICIPAL DE SAUDE DE SANGAO/SC;Sim
SC;421545;SANGÃO;;Não
PR;412310;SANTA AMELIA;SECRETARIA MUNICIPAL DE SAUDE DE SANTA AMELIA/PR;Sim
PR;412310;SANTA AMÉLIA;;Não
RS;431670;SANTA BARBARA DO SUL;SECRETARIA MUNICIPAL DE SAUDE DE SANTA BARBARA DO SUL/RS;Sim
RS;431670;SANTA BÁRBARA DO SUL;;Não
SC;421550;SANTA CECILIA;SECRETARIA MUNICIPAL DE SAUDE DE SANTA CECILIA/SC;Sim
SC;421550;SANTA CECÍLIA;;Não
PR;412320;SANTA CECILIA DO PAVAO;SECRETARIA MUNICIPAL DE SAUDE DE SANTA CECILIA DO PAVAO/PR;Sim
PR;412320;SANTA CECÍLIA DO PAVÃO;;Não
RS;431673;SANTA CECILIA DO SUL;SECRETARIA MUNICIPAL DE SAUDE DE SANTA CECILIA DO SUL/RS;Sim
RS;431673;SANTA CECÍLIA DO SUL;;Não
RS;431675;SANTA CLARA DO SUL;SECRETARIA MUNICIPAL DE SAUDE DE SANTA CLARA DO SUL/RS;Sim
RS;431675;SANTA CLARA DO SUL;;Não
PR;412330;SANTA CRUZ DE MONTE CASTELO;SECRETARIA MUNICIPAL DE SAUDE DE SANTA CRUZ DO MONTE CASTELO/PR;Sim
PR;412330;SANTA CRUZ DE MONTE CASTELO;;Não
RS;431680;SANTA CRUZ DO SUL;SECRETARIA MUNICIPAL DE SAUDE DE SANTA CRUZ DO SUL/RS;Sim
RS;431680;SANTA CRUZ DO SUL;;Não
PR;412340;SANTA FÉ;;Não
SC;421555;SANTA HELENA;SECRETARIA MUNICIPAL DE SAUDE DE SANTA HELENA/SC;Sim
PR;412350;SANTA HELENA;SECRETARIA MUNICIPAL DE SAUDE DE SANTA HELENA/PR;Sim
PR;412350;SANTA HELENA;;Não
SC;421555;SANTA HELENA;;Não
PR;412360;SANTA INÊS;;Não
PR;412370;SANTA ISABEL DO IVAI;SECRETARIA MUNICIPAL DE SAUDE DE SANTA ISABEL DO IVAI/PR;Sim
PR;412370;SANTA ISABEL DO IVAÍ;;Não
PR;412380;SANTA IZABEL DO OESTE;SECRETARIA MUNICIPAL DE SAUDE DE SANTA ISABEL DO OESTE/PR;Sim
PR;412380;SANTA IZABEL DO OESTE;;Não
PR;412382;SANTA LUCIA;SECRETARIA MUNICIPAL DE SAUDE DE SANTA LUCIA/PR;Sim
PR;412382;SANTA LÚCIA;;Não
RS;431697;SANTA MARGARIDA DO SUL;;Não
RS;431690;SANTA MARIA;SECRETARIA MUNICIPAL DE SAUDE DE SANTA MARIA/RS;Sim
RS;431690;SANTA MARIA;;Não
RS;431695;SANTA MARIA DO HERVAL;;Não
PR;412385;SANTA MARIA DO OESTE;SECRETARIA MUNICIPAL DE SAUDE DE SANTA MARIA DO OESTE/PR;Sim
PR;412385;SANTA MARIA DO OESTE;;Não
PR;412390;SANTA MARIANA;SECRETARIA MUNICIPAL DE SAUDE DE SANTA MARIANA/PR;Sim
PR;412390;SANTA MARIANA;;Não
PR;412395;SANTA MONICA;SECRETARIA MUNICIPAL DE SAUDE DE SANTA MONICA/PR;Sim
PR;412395;SANTA MÔNICA;;Não
RS;431720;SANTA ROSA;SECRETARIA MUNICIPAL DE SAUDE DE SANTA ROSA/RS;Sim
RS;431720;SANTA ROSA;;Não
SC;421560;SANTA ROSA DE LIMA;SECRETARIA MUNICIPAL DE SAUDE DE SANTA ROSA DE LIMA/SC;Sim
SC;421560;SANTA ROSA DE LIMA;;Não
SC;421565;SANTA ROSA DO SUL;SECRETARIA MUNICIPAL DE SAUDE DE SANTA ROSA DO SUL/SC;Sim
SC;421565;SANTA ROSA DO SUL;;Não
RS;431725;SANTA TEREZA;SECRETARIA MUNICIPAL DE SAUDE DE SANTA TEREZA/RS;Sim
RS;431725;SANTA TEREZA;;Não
PR;412402;SANTA TEREZA DO OESTE;SECRETARIA MUNICIPAL DE SAUDE DE SANTA TEREZA DO OESTE/PR;Sim
PR;412402;SANTA TEREZA DO OESTE;;Não
SC;421567;SANTA TEREZINHA;SECRETARIA MUNICIPAL DE SAUDE DE SANTA TEREZINHA/SC;Sim
SC;421567;SANTA TEREZINHA;;Não
PR;412405;SANTA TEREZINHA DE ITAIPU;SECRETARIA MUNICIPAL DE SAUDE DE SANTA TEREZINHA DE ITAIPU/PR;Sim
PR;412405;SANTA TEREZINHA DE ITAIPU;;Não
SC;421568;SANTA TEREZINHA DO PROGRESSO;SECRETARIA MUNICIPAL DE SAUDE DE SANTA TEREZINHA DO PROGRESSO/SC;Sim
SC;421568;SANTA TEREZINHA DO PROGRESSO;;Não
RS;431730;SANTA VITORIA DO PALMAR;SECRETARIA MUNICIPAL DE SAUDE DE SANTA VITORIA DO PALMAR/RS;Sim
RS;431730;SANTA VITÓRIA DO PALMAR;;Não
RS;431700;SANTANA DA BOA VISTA;;Não
