UF;IBGE;NOME_MUNICIPIO;ENTIDADE;Adesão
MG;313890;MACHACALIS;SECRETARIA MUNICIPAL DE SAUDE DE MONTE ALEGRE DO SUL;Sim
MG;313890;MACHACALIS;;Não
MG;313900;MACHADO;SECRETARIA MUNICIPAL DE SAUDE DE MACHADO/MG;Sim
MG;313900;MACHADO;;Não
RJ;330245;MACUCO;;Não
MG;313910;MADRE DE DEUS DE MINAS;SECRETARIA MUNICIPAL DE SAUDE - CENTRAL MUNICIPAL DA REDE DE FRIO DE ANGATUBA;Sim
MG;313910;MADRE DE DEUS DE MINAS;;Não
SP;352830;MAGDA;SECRETARIA MUNICIPAL DE SAUDE DE MAGDA - CS III ;Sim
SP;352830;MAGDA;;Não
RJ;330250;MAGÉ;;Não
SP;352840;MAIRINQUE;SECRETARIA MUNICIPAL DE SAUDE DE MAIRINQUE;Sim
SP;352840;MAIRINQUE;;Não
SP;352850;MAIRIPORA;SECRETARIA MUNICIPAL DE SAUDE DE CORONEL XAVIER CHAVES/MG;Sim
SP;352850;MAIRIPORÃ;;Não
MG;313920;MALACACHETA;SECRETARIA MUNICIPAL DE SAUDE DE CARMOPOLIS DE MINAS/MG;Sim
MG;313920;MALACACHETA;;Não
MG;313925;MAMONAS;SECRETARIA MUNICIPAL DE SAUDE DE AGUAS DE SAO PEDRO - UBS AGUAS DE SAO PEDRO;Sim
MG;313925;MAMONAS;;Não
SP;352860;MANDURI;SECRETARIA MUNICIPAL DE SAUDE DE MANDURI - DEPARTAMENTO;Sim
SP;352860;MANDURI;;Não
MG;313930;MANGA;SECRETARIA MUNICIPAL DE SAUDE DE LUIZ ANTONIO  ;Sim
MG;313930;MANGA;;Não
RJ;330260;MANGARATIBA;;Não
MG;313940;MANHUAÇU;;Não
MG;313950;MANHUMIRIM;SECRETARIA MUNICIPAL DE SAUDE DE MARAVILHAS/MG;Sim
MG;313950;MANHUMIRIM;;Não
MG;313960;MANTENA;;Não
ES;320330;MANTENÓPOLIS;;Não
MG;313980;MAR DE ESPANHA;;Não
SP;352870;MARABA PAULISTA;SECRETARIA MUNICIPAL DE SAUDE DE MARABA PAULISTA;Sim
SP;352870;MARABÁ PAULISTA;;Não
SP;352880;MARACAI;SECRETARIA MUNICIPAL DE SAUDE DE MARACAI;Sim
SP;352880;MARACAÍ;;Não
SP;352885;MARAPOAMA;SECRETARIA MUNICIPAL DE SAUDE DE MARAPOAMA - CS ;Sim
SP;352885;MARAPOAMA;;Não
ES;320332;MARATAIZES;SECRETARIA MUNICIPAL DE SAUDE DE AGUANIL/MG;Sim
ES;320332;MARATAÍZES;;Não
MG;313970;MARAVILHAS;SECRETARIA MUNICIPAL DE SAUDE DE BAMBUI/MG;Sim
MG;313970;MARAVILHAS;;Não
ES;320334;MARECHAL FLORIANO;SECRETARIA MUNICIPAL DE SAUDE DE MARECHAL FLORIANO/ES;Sim
ES;320334;MARECHAL FLORIANO;;Não
MG;313990;MARIA DA FE;SECRETARIA MUNICIPAL DE SAUDE DE AMPARO DA SERRA/MG;Sim
MG;313990;MARIA DA FÉ;;Não
MG;314000;MARIANA;SECRETARIA MUNICIPAL DE SAUDE DE BARROSO/MG;Sim
MG;314000;MARIANA;;Não
SP;352890;MARIAPOLIS;SECRETARIA MUNICIPAL DE SAUDE DE MARIAPOLIS - CS ARY TOLEDO SILVA;Sim
SP;352890;MARIÁPOLIS;;Não
RJ;330270;MARICA;SECRETARIA MUNICIPAL DE SAUDE DE COIMBRA/MG;Sim
RJ;330270;MARICÁ;;Não
MG;314010;MARILAC;;Não
ES;320335;MARILÂNDIA;;Não
SP;352900;MARILIA;SECRETARIA MUNICIPAL DE SAUDE DE MARILIA - VE;Sim
SP;352900;MARÍLIA;;Não
SP;352910;MARINOPOLIS;SECRETARIA MUNICIPAL DE SAUDE DE MARINOPOLIS - CS III;Sim
SP;352910;MARINÓPOLIS;;Não
MG;314015;MARIO CAMPOS;SECRETARIA MUNICIPAL DE SAUDE DE MARIO CAMPOS/MG;Sim
MG;314015;MÁRIO CAMPOS;;Não
MG;314020;MARIPÁ DE MINAS;;Não
MG;314030;MARLIERIA;SECRETARIA MUNICIPAL DE SAUDE DE MARLIERIA/MG;Sim
MG;314030;MARLIÉRIA;;Não
MG;314040;MARMELOPOLIS;SECRETARIA MUNICIPAL DE SAUDE DE NOVO CRUZEIRO/MG;Sim
MG;314040;MARMELÓPOLIS;;Não
MG;314050;MARTINHO CAMPOS;SECRETARIA MUNICIPAL DE SAUDE DE MARTINHO CAMPOS/MG;Sim
MG;314050;MARTINHO CAMPOS;;Não
SP;352920;MARTINOPOLIS;SECRETARIA MUNICIPAL DE SAUDE DE OURO VERDE DE MINAS/MG;Sim
SP;352920;MARTINÓPOLIS;;Não
MG;314053;MARTINS SOARES;;Não
MG;314055;MATA VERDE;SECRETARIA MUNICIPAL DE SAUDE DE PAULISTAS/MG;Sim
MG;314055;MATA VERDE;;Não
SP;352930;MATAO;SECRETARIA MUNICIPAL DE SAUDE DE MATAO;Sim
SP;352930;MATÃO;;Não
MG;314060;MATERLÂNDIA;;Não
MG;314070;MATEUS LEME;SECRETARIA MUNICIPAL DE SAUDE DE MATEUS LEME/MG;Sim
MG;314070;MATEUS LEME;;Não
MG;317150;MATHIAS LOBATO;;Não
MG;314080;MATIAS BARBOSA;;Não
MG;314085;MATIAS CARDOSO;SECRETARIA MUNICIPAL DE SAUDE DE CONCEICAO DAS ALAGOAS/MG;Sim
MG;314085;MATIAS CARDOSO;;Não
MG;314090;MATIPÓ;;Não
MG;314100;MATO VERDE;SECRETARIA MUNICIPAL DE SAUDE DE SAO ROMAO/MG;Sim
MG;314100;MATO VERDE;;Não
MG;314110;MATOZINHOS;SECRETARIA MUNICIPAL DE SAUDE DE MATOZINHOS/MG;Sim
MG;314110;MATOZINHOS;;Não
MG;314120;MATUTINA;SECRETARIA MUNICIPAL DE SAUDE DE PAI PEDRO/MG;Sim
MG;314120;MATUTINA;;Não
SP;352940;MAUA;SECRETARIA MUNICIPAL DE SAUDE DE SAO JOSE DA BELA VISTA - ESF VILA MARIA;Sim
SP;352940;MAUÁ;;Não
MG;314130;MEDEIROS;SECRETARIA MUNICIPAL DE SAUDE DE MEDEIROS/MG;Sim
MG;314130;MEDEIROS;;Não
MG;314140;MEDINA;SECRETARIA MUNICIPAL DE SAUDE DE ECHAPORA;Sim
MG;314140;MEDINA;;Não
RJ;330280;MENDES;;Não
MG;314150;MENDES PIMENTEL;;Não
SP;352950;MENDONCA;SECRETARIA MUNICIPAL DE SAUDE DE MENDONCA - UBS BENEDICTA DO CARMO OLIVEIRA;Sim
SP;352950;MENDONÇA;;Não
MG;314160;MERCÊS;;Não
SP;352960;MERIDIANO;SECRETARIA MUNICIPAL DE SAUDE DE JUMIRIM - CS BRAZILIANO POGGI;Sim
SP;352960;MERIDIANO;;Não
SP;352965;MESOPOLIS;SECRETARIA MUNICIPAL DE SAUDE DE SILVEIRANIA/MG;Sim
SP;352965;MESÓPOLIS;;Não
MG;314170;MESQUITA;SECRETARIA MUNICIPAL DE SAUDE DE CARMO DO RIO CLARO/MG;Sim
MG;314170;MESQUITA;;Não
RJ;330285;MESQUITA;;Não
RJ;330290;MIGUEL PEREIRA;;Não
SP;352970;MIGUELOPOLIS;SECRETARIA MUNICIPAL DE SAUDE DE MIGUELOPOLIS - CS II DE MIGUELOPOLIS;Sim
SP;352970;MIGUELÓPOLIS;;Não
ES;320340;MIMOSO DO SUL;SECRETARIA MUNICIPAL DE SAUDE DE VEREDINHA/MG;Sim
ES;320340;MIMOSO DO SUL;;Não
MG;314180;MINAS NOVAS;SECRETARIA MUNICIPAL DE SAUDE DE SANTANA DO PARAISO/MG;Sim
MG;314180;MINAS NOVAS;;Não
MG;314190;MINDURI;;Não
SP;352980;MINEIROS DO TIETE;SECRETARIA MUNICIPAL DE SAUDE DE MINEIROS DO TIETE - DEPARTAMENTO;Sim
SP;352980;MINEIROS DO TIETÊ;;Não
SP;353000;MIRA ESTRELA;SECRETARIA MUNICIPAL DE SAUDE DE PRESIDENTE VENCESLAU;Sim
SP;353000;MIRA ESTRELA;;Não
MG;314200;MIRABELA;SECRETARIA MUNICIPAL DE SAUDE DE BURITAMA;Sim
MG;314200;MIRABELA;;Não
SP;352990;MIRACATU;SECRETARIA MUNICIPAL DE SAUDE DE MIRACATU - DEPARTAMENTO;Sim
SP;352990;MIRACATU;;Não
RJ;330300;MIRACEMA;;Não
MG;314210;MIRADOURO;SECRETARIA MUNICIPAL DE SAUDE - DEPARTAMENTO DE VIGILANCIA EM SAUDE DE ENGENHEIRO COELHO;Sim
MG;314210;MIRADOURO;;Não
MG;314220;MIRAI;SECRETARIA MUNICIPAL DE SAUDE DE ARCEBURGO/MG;Sim
MG;314220;MIRAÍ;;Não
SP;353010;MIRANDOPOLIS;"SECRETARIA MUNICIPAL DA SAUDE DE MIRANDOPOLIS - CENTRO DE DISTRIBUICAO DE IMUNOBIOLOGICO	";Sim
SP;353010;MIRANDÓPOLIS;;Não
SP;353020;MIRANTE DO PARANAPANEMA;SECRETARIA MUNICIPAL DE SAUDE DE JEQUITIBA/MG;Sim
SP;353020;MIRANTE DO PARANAPANEMA;;Não
SP;353030;MIRASSOL;SECRETARIA MUNICIPAL DE SAUDE DE MIRASSOL - CS II;Sim
SP;353030;MIRASSOL;;Não
SP;353040;MIRASSOLANDIA;SECRETARIA MUNICIPAL DE SAUDE DE MIRASSOLANDIA - CS;Sim
SP;353040;MIRASSOLÂNDIA;;Não
MG;314225;MIRAVANIA;SECRETARIA MUNICIPAL DE SAUDE DE ARGIRITA/MG;Sim
MG;314225;MIRAVÂNIA;;Não
SP;353050;MOCOCA;SECRETARIA MUNICIPAL DE SAUDE DE MOCOCA - CS II DR JOSE PAIONE ;Sim
SP;353050;MOCOCA;;Não
MG;314230;MOEDA;SECRETARIA MUNICIPAL DE SAUDE DE MOEDA/MG;Sim
MG;314230;MOEDA;;Não
MG;314240;MOEMA;SECRETARIA MUNICIPAL DE SAUDE DE MOEMA/MG;Sim
MG;314240;MOEMA;;Não
SP;353060;MOGI DAS CRUZES;SECRETARIA MUNICIPAL DE SAUDE DE MOGI DAS CRUZES  - CADI ;Sim
SP;353060;MOGI DAS CRUZES;;Não
SP;353070;MOGI GUACU;SECRETARIA MUNICIPAL DE SAUDE DE DOIS CORREGOS - CS II;Sim
SP;353070;MOGI GUAÇU;;Não
SP;353080;MOGI MIRIM;SECRETARIA MUNICIPAL DE SAUDE DE MOGI MIRIM;Sim
SP;353080;MOGI MIRIM;;Não
SP;353090;MOMBUCA;SECRETARIA MUNICIPAL DE SAUDE DE MOMBUCA - UMS ;Sim
SP;353090;MOMBUCA;;Não
SP;353100;MONCOES;SECRETARIA MUNICIPAL DE SAUDE DE SERTAOZINHO;Sim
SP;353100;MONÇÕES;;Não
SP;353110;MONGAGUA;SECRETARIA MUNICIPAL DE SAUDE DE MONGAGUA;Sim
SP;353110;MONGAGUÁ;;Não
MG;314250;MONJOLOS;SECRETARIA MUNICIPAL DE SAUDE DE MONJOLOS/MG;Sim
MG;314250;MONJOLOS;;Não
MG;314260;MONSENHOR PAULO;;Não
MG;314270;MONTALVANIA;SECRETARIA MUNICIPAL DE SAUDE DE BARBOSA - CS;Sim
MG;314270;MONTALVÂNIA;;Não
ES;320350;MONTANHA;;Não
MG;314280;MONTE ALEGRE DE MINAS;;Não
SP;353120;MONTE ALEGRE DO SUL;SECRETARIA MUNICIPAL DE SAUDE DE ITABIRITO/MG;Sim
SP;353120;MONTE ALEGRE DO SUL;;Não
SP;353130;MONTE ALTO;SECRETARIA MUNICIPAL DE SAUDE DE MONTE ALTO;Sim
SP;353130;MONTE ALTO;;Não
SP;353140;MONTE APRAZIVEL;SECRETARIA MUNICIPAL DE SAUDE DE MONTE APRAZIVEL - CS II ;Sim
SP;353140;MONTE APRAZÍVEL;;Não
MG;314290;MONTE AZUL;SECRETARIA MUNICIPAL DE SAUDE DE MONTE AZUL/MG;Sim
MG;314290;MONTE AZUL;;Não
SP;353150;MONTE AZUL PAULISTA;SECRETARIA MUNICIPAL DE SAUDE DE MONTE AZUL PAULISTA - CS II DR. ALCIDES FACUNDO ARROYO;Sim
SP;353150;MONTE AZUL PAULISTA;;Não
MG;314300;MONTE BELO;SECRETARIA MUNICIPAL DE SAUDE DE MORRO DA GARCA/MG;Sim
MG;314300;MONTE BELO;;Não
MG;314310;MONTE CARMELO;;Não
SP;353160;MONTE CASTELO;SECRETARIA MUNICIPAL DE SAUDE DE MONTE CASTELO - CENTRO DE SAUDE VICE PREFEITO CHIGAMI SUZUKI - VE;Sim
SP;353160;MONTE CASTELO;;Não
MG;314315;MONTE FORMOSO;SECRETARIA MUNICIPAL DE SAUDE DE JOAIMA/MG;Sim
MG;314315;MONTE FORMOSO;;Não
SP;353180;MONTE MOR;SECRETARIA MUNICIPAL DE SAUDE DE MONTE MOR;Sim
SP;353180;MONTE MOR;;Não
MG;314320;MONTE SANTO DE MINAS;SECRETARIA MUNICIPAL DE SAUDE DE MONTE SIAO/MG;Sim
MG;314320;MONTE SANTO DE MINAS;;Não
MG;314340;MONTE SIAO;SECRETARIA MUNICIPAL DE SAUDE DE COROMANDEL/MG;Sim
MG;314340;MONTE SIÃO;;Não
SP;353170;MONTEIRO LOBATO;SECRETARIA MUNICIPAL DE SAUDE DE MONTEIRO LOBATO - CS III DR JOAO AURICCHIO - PES;Sim
SP;353170;MONTEIRO LOBATO;;Não
MG;314330;MONTES CLAROS;SECRETARIA MUNICIPAL DE SAUDE DE INUBIA PAULISTA - UBSF;Sim
MG;314330;MONTES CLAROS;;Não
MG;314345;MONTEZUMA;SECRETARIA MUNICIPAL DE SAUDE DE MONTEZUMA/MG;Sim
MG;314345;MONTEZUMA;;Não
MG;314350;MORADA NOVA DE MINAS;SECRETARIA MUNICIPAL DE SAUDE DE VARZEA DA PALMA/MG;Sim
MG;314350;MORADA NOVA DE MINAS;;Não
SP;353190;MORRO AGUDO;SECRETARIA MUNICIPAL DE SAUDE DE MORRO AGUDO - CS II EGIDIO BRUNHARA MORRO AGUDO;Sim
SP;353190;MORRO AGUDO;;Não
MG;314360;MORRO DA GARCA;SECRETARIA MUNICIPAL DE SAUDE DE DOM CAVATI/MG;Sim
MG;314360;MORRO DA GARÇA;;Não
MG;314370;MORRO DO PILAR;SECRETARIA MUNICIPAL DE SAUDE DE BURITIZAL - CS LUIZ FIOD III;Sim
MG;314370;MORRO DO PILAR;;Não
SP;353200;MORUNGABA;SECRETARIA MUNICIPAL DE SAUDE DE PIRAPETINGA/MG;Sim
SP;353200;MORUNGABA;;Não
SP;353205;MOTUCA;SECRETARIA MUNICIPAL DE SAUDE DE PIRAJUI - CS II DR. JORGE MEIRELES DA ROCHA;Sim
SP;353205;MOTUCA;;Não
ES;320360;MUCURICI;;Não
MG;314380;MUNHOZ;SECRETARIA MUNICIPAL DA SAUDE DE ITAPEVA;Sim
MG;314380;MUNHOZ;;Não
ES;320370;MUNIZ FREIRE;SECRETARIA MUNICIPAL DE SAUDE DE MARICA/RJ;Sim
ES;320370;MUNIZ FREIRE;;Não
ES;320380;MUQUI;SECRETARIA MUNICIPAL DE SAUDE DE MUQUI/ES;Sim
ES;320380;MUQUI;;Não
MG;314390;MURIAE;SECRETARIA MUNICIPAL DE SAUDE DE MURIAE/MG;Sim
MG;314390;MURIAÉ;;Não
SP;353210;MURUTINGA DO SUL;SECRETARIA MUNICIPAL DE SAUDE DE MURUTINGA DO SUL - UBS II ANATALICIO DE OLIVEIRA;Sim
SP;353210;MURUTINGA DO SUL;;Não
MG;314400;MUTUM;;Não
MG;314410;MUZAMBINHO;SECRETARIA MUNICIPAL DE SAUDE DE CARAGUATATUBA;Sim
MG;314410;MUZAMBINHO;;Não
MG;314420;NACIP RAYDAN;;Não
SP;353215;NANTES;SECRETARIA MUNICIPAL DE SAUDE DE NANTES;Sim
SP;353215;NANTES;;Não
MG;314430;NANUQUE;SECRETARIA MUNICIPAL DE SAUDE DE NANUQUE/MG;Sim
MG;314430;NANUQUE;;Não
MG;314435;NAQUE;;Não
SP;353220;NARANDIBA;SECRETARIA MUNICIPAL DE SAUDE DE PONTES GESTAL - ESF;Sim
SP;353220;NARANDIBA;;Não
MG;314437;NATALANDIA;SECRETARIA MUNICIPAL DE SAUDE DE MOTUCA - CMO OCTAVIO THOMAZ DE AQUINO;Sim
MG;314437;NATALÂNDIA;;Não
MG;314440;NATERCIA;SECRETARIA MUNICIPAL DE SAUDE DE FORMIGA/MG;Sim
MG;314440;NATÉRCIA;;Não
RJ;330310;NATIVIDADE;;Não
SP;353230;NATIVIDADE DA SERRA;SECRETARIA MUNICIPAL DE SAUDE DE NATIVIDADE DA SERRA - CENTRO DE SAUDE DE NATIVIDADE DA SERRA;Sim
SP;353230;NATIVIDADE DA SERRA;;Não
SP;353240;NAZARE PAULISTA;SECRETARIA MUNICIPAL DE SAUDE DE ORLANDIA - CS II DR. MIGUEL VITALIANO;Sim
SP;353240;NAZARÉ PAULISTA;;Não
MG;314450;NAZARENO;SECRETARIA MUNICIPAL DE SAUDE DE JABOTICATUBAS/MG;Sim
MG;314450;NAZARENO;;Não
MG;314460;NEPOMUCENO;SECRETARIA MUNICIPAL DE SAUDE DE NEPOMUCENO/MG;Sim
MG;314460;NEPOMUCENO;;Não
SP;353250;NEVES PAULISTA;SECRETARIA MUNICIPAL DE SAUDE DE SALTINHO - UMS ;Sim
SP;353250;NEVES PAULISTA;;Não
SP;353260;NHANDEARA;SECRETARIA MUNICIPAL DE SAUDE DE CRISTAIS/MG;Sim
SP;353260;NHANDEARA;;Não
RJ;330320;NILÓPOLIS;;Não
MG;314465;NINHEIRA;SECRETARIA MUNICIPAL DE SAUDE DE VARJAO DE MINAS/MG;Sim
MG;314465;NINHEIRA;;Não
SP;353270;NIPOA;SECRETARIA MUNICIPAL DE SAUDE DE NIPOA - CS;Sim
SP;353270;NIPOÃ;;Não
RJ;330330;NITERÓI;;Não
SP;353280;NOVA ALIANCA;SECRETARIA MUNICIPAL DE SAUDE DE PEQUI/MG;Sim
SP;353280;NOVA ALIANÇA;;Não
MG;314467;NOVA BELÉM;;Não
SP;353282;NOVA CAMPINA;SECRETARIA MUNICIPAL DE SAUDE DE NOVA CAMPINA - PSF JOAO RODRIGUES DE PROENCA;Sim
SP;353282;NOVA CAMPINA;;Não
SP;353284;NOVA CANAA PAULISTA;SECRETARIA MUNICIPAL DE SAUDE DE CONCEICAO DA APARECIDA/MG;Sim
SP;353284;NOVA CANAÃ PAULISTA;;Não
SP;353286;NOVA CASTILHO;SECRETARIA MUNICIPAL DE SAUDE DE NOVA CASTILHO - UBS PROF PAULO RICOY DE CAMARGO;Sim
SP;353286;NOVA CASTILHO;;Não
MG;314470;NOVA ERA;SECRETARIA MUNICIPAL DE SAUDE DE NOVA ERA/MG;Sim
MG;314470;NOVA ERA;;Não
SP;353290;NOVA EUROPA;SECRETARIA MUNICIPAL DE SAUDE DE FUNILANDIA/MG;Sim
SP;353290;NOVA EUROPA;;Não
RJ;330340;NOVA FRIBURGO;;Não
SP;353300;NOVA GRANADA;SECRETARIA MUNICIPAL DE SAUDE DE NOVA GRANADA - CS;Sim
SP;353300;NOVA GRANADA;;Não
SP;353310;NOVA GUATAPORANGA;SECRETARIA MUNICIPAL DE SAUDE DE NOVA GUATAPORANGA;Sim
SP;353310;NOVA GUATAPORANGA;;Não
RJ;330350;NOVA IGUAÇU;;Não
SP;353320;NOVA INDEPENDENCIA;SECRETARIA MUNICIPAL DE SAUDE DE NOVA INDEPENDENCIA - UBS II LENIR SPAZZAPAN DE ALENCAR;Sim
SP;353320;NOVA INDEPENDÊNCIA;;Não
MG;314480;NOVA LIMA;SECRETARIA MUNICIPAL DE SAUDE DE NOVA LIMA/MG;Sim
MG;314480;NOVA LIMA;;Não
SP;353330;NOVA LUZITANIA;SECRETARIA MUNICIPAL DE SAUDE DE GUAIMBE;Sim
SP;353330;NOVA LUZITÂNIA;;Não
MG;314490;NOVA MODICA;SECRETARIA MUNICIPAL DE SAUDE DE PEDRA DO ANTA/MG;Sim
MG;314490;NOVA MÓDICA;;Não
SP;353340;NOVA ODESSA;SECRETARIA MUNICIPAL DE SAUDE DE BOA ESPERANCA/ES;Sim
SP;353340;NOVA ODESSA;;Não
MG;314500;NOVA PONTE;SECRETARIA MUNICIPAL DE SAUDE DE NOVA PONTE/MG;Sim
MG;314500;NOVA PONTE;;Não
MG;314505;NOVA PORTEIRINHA;SECRETARIA MUNICIPAL DE SAUDE DE VARGEM ALTA/ES;Sim
MG;314505;NOVA PORTEIRINHA;;Não
MG;314510;NOVA RESENDE;SECRETARIA MUNICIPAL DE SAUDE DE PASSA QUATRO/MG;Sim
MG;314510;NOVA RESENDE;;Não
MG;314520;NOVA SERRANA;SECRETARIA MUNICIPAL DE SAUDE DE NOVA SERRANA/MG;Sim
MG;314520;NOVA SERRANA;;Não
MG;313660;NOVA UNIÃO;;Não
ES;320390;NOVA VENÉCIA;;Não
SP;353325;NOVAIS;SECRETARIA MUNICIPAL DE SAUDE DE CACHOEIRO DE ITAPEMIRIM/ES;Sim
SP;353325;NOVAIS;;Não
MG;314530;NOVO CRUZEIRO;SECRETARIA MUNICIPAL DE SAUDE DE SALTO DE PIRAPORA ;Sim
MG;314530;NOVO CRUZEIRO;;Não
SP;353350;NOVO HORIZONTE;SECRETARIA MUNICIPAL DE SAUDE DE RIBEIRAO BONITO;Sim
SP;353350;NOVO HORIZONTE;;Não
MG;314535;NOVO ORIENTE DE MINAS;SECRETARIA MUNICIPAL DE SAUDE DE FUNDAO/ES;Sim
MG;314535;NOVO ORIENTE DE MINAS;;Não
MG;314537;NOVORIZONTE;SECRETARIA MUNICIPAL DE SAUDE DE PEDRALVA/MG;Sim
MG;314537;NOVORIZONTE;;Não
SP;353360;NUPORANGA;SECRETARIA MUNICIPAL DE SAUDE DE RIO DO PRADO/MG;Sim
SP;353360;NUPORANGA;;Não
SP;353370;OCAUCU;SECRETARIA MUNICIPAL DE SAUDE DE OCAUCU - CS III AUGUSTO DESTRO;Sim
SP;353370;OCAUÇU;;Não
MG;314540;OLARIA;;Não
SP;353380;OLEO;SECRETARIA MUNICIPAL DE SAUDE DE MIRABELA/MG;Sim
SP;353380;ÓLEO;;Não
MG;314545;OLHOS-D'AGUA;SECRETARIA MUNICIPAL DE SAUDE DE OLHOS DAGUA/MG;Sim
MG;314545;OLHOS-D'ÁGUA;;Não
SP;353390;OLIMPIA;SECRETARIA MUNICIPAL DE SAUDE DE OLIMPIA;Sim
SP;353390;OLÍMPIA;;Não
MG;314550;OLIMPIO NORONHA;SECRETARIA MUNICIPAL DE SAUDE DE SERICITA/MG;Sim
MG;314550;OLÍMPIO NORONHA;;Não
MG;314560;OLIVEIRA;SECRETARIA MUNICIPAL DE SAUDE DE OLIVEIRA/MG;Sim
MG;314560;OLIVEIRA;;Não
MG;314570;OLIVEIRA FORTES;SECRETARIA MUNICIPAL DE SAUDE DE JULIO DE MESQUITA - USF ANTONIO SOARES;Sim
MG;314570;OLIVEIRA FORTES;;Não
MG;314580;ONCA DE PITANGUI;SECRETARIA MUNICIPAL DE SAUDE DE ARCOS/MG;Sim
MG;314580;ONÇA DE PITANGUI;;Não
SP;353400;ONDA VERDE;SECRETARIA MUNICIPAL DE SAUDE DE ONDA VERDE - ESF;Sim
SP;353400;ONDA VERDE;;Não
MG;314585;ORATORIOS;SECRETARIA MUNICIPAL DE SAUDE DE ORATORIOS/MG;Sim
MG;314585;ORATÓRIOS;;Não
SP;353410;ORIENTE;SECRETARIA MUNICIPAL DE SAUDE DE ORIENTE;Sim
SP;353410;ORIENTE;;Não
SP;353420;ORINDIUVA;SECRETARIA MUNICIPAL DE SAUDE DE ORINDIUVA - CS;Sim
SP;353420;ORINDIÚVA;;Não
MG;314587;ORIZÂNIA;;Não
SP;353430;ORLANDIA;SECRETARIA MUNICIPAL DE SAUDE DE DRACENA - POLICLINICA ALCIA LINEIA ;Sim
SP;353430;ORLÂNDIA;;Não
SP;353440;OSASCO;SECRETARIA MUNICIPAL DE SAUDE DE OSASCO;Sim
SP;353440;OSASCO;;Não
SP;353450;OSCAR BRESSANE;SECRETARIA MUNICIPAL DE SAUDE DE OSCAR BRESSANE - CS III ;Sim
SP;353450;OSCAR BRESSANE;;Não
SP;353460;OSVALDO CRUZ;SECRETARIA MUNICIPAL DE SAUDE DE OSVALDO CRUZ;Sim
SP;353460;OSVALDO CRUZ;;Não
SP;353470;OURINHOS;SECRETARIA MUNICIPAL DE SAUDE DE NARANDIBA - UBS II JOSE RODRIGUES DOURADO;Sim
SP;353470;OURINHOS;;Não
MG;314590;OURO BRANCO;SECRETARIA MUNICIPAL DE SAUDE DE OURO BRANCO/MG;Sim
MG;314590;OURO BRANCO;;Não
MG;314600;OURO FINO;SECRETARIA MUNICIPAL DE SAUDE DE ALTO ALEGRE - CS III;Sim
MG;314600;OURO FINO;;Não
MG;314610;OURO PRETO;SECRETARIA MUNICIPAL DE SAUDE DE BALDIM/MG;Sim
MG;314610;OURO PRETO;;Não
SP;353480;OURO VERDE;SECRETARIA MUNICIPAL DE SAUDE DE ESTRELA D OESTE;Sim
SP;353480;OURO VERDE;;Não
MG;314620;OURO VERDE DE MINAS;SECRETARIA MUNICIPAL DE SAUDE DE JOAO RAMALHO - UBS II;Sim
MG;314620;OURO VERDE DE MINAS;;Não
SP;353475;OUROESTE;SECRETARIA MUNICIPAL DE SAUDE DE SAO FRANCISCO DE PAULA/MG;Sim
SP;353475;OUROESTE;;Não
SP;353490;PACAEMBU;SECRETARIA MUNICIPAL DE SAUDE DE LARANJAL/MG;Sim
SP;353490;PACAEMBU;;Não
MG;314625;PADRE CARVALHO;SECRETARIA MUNICIPAL DE SAUDE DE PADRE CARVALHO/MG;Sim
MG;314625;PADRE CARVALHO;;Não
MG;314630;PADRE PARAISO;SECRETARIA MUNICIPAL DE SAUDE DE TERRA ROXA - CS LAURA DO VAL CERVI;Sim
MG;314630;PADRE PARAÍSO;;Não
MG;314655;PAI PEDRO;SECRETARIA MUNICIPAL DE SAUDE DE CRISOLITA/MG;Sim
MG;314655;PAI PEDRO;;Não
MG;314640;PAINEIRAS;SECRETARIA MUNICIPAL DE SAUDE DE VALPARAISO - UBS MIYOGI MORIZONO;Sim
MG;314640;PAINEIRAS;;Não
MG;314650;PAINS;SECRETARIA MUNICIPAL DE SAUDE DE ITAPORANGA;Sim
MG;314650;PAINS;;Não
MG;314660;PAIVA;;Não
SP;353500;PALESTINA;SECRETARIA MUNICIPAL DE SAUDE DE PALESTINA - CS ;Sim
SP;353500;PALESTINA;;Não
MG;314670;PALMA;;Não
SP;353510;PALMARES PAULISTA;SECRETARIA MUNICIPAL DE SAUDE DE PALMARES PAULISTA - UBS OLAVO DOMINGUES;Sim
SP;353510;PALMARES PAULISTA;;Não
SP;353520;PALMEIRA D'OESTE;SECRETARIA MUNICIPAL DE SAUDE DE PALMEIRA DOESTE - CS III;Sim
SP;353520;PALMEIRA D'OESTE;;Não
SP;353530;PALMITAL;SECRETARIA MUNICIPAL DE SAUDE DE PALMITAL;Sim
SP;353530;PALMITAL;;Não
MG;314675;PALMOPOLIS;SECRETARIA MUNICIPAL DE SAUDE DE MATA VERDE/MG;Sim
MG;314675;PALMÓPOLIS;;Não
ES;320400;PANCAS;SECRETARIA MUNICIPAL DE SAUDE DE MORRO DO PILAR/MG;Sim
ES;320400;PANCAS;;Não
SP;353540;PANORAMA;SECRETARIA MUNICIPAL DE SAUDE DE PANORAMA - CS III;Sim
SP;353540;PANORAMA;;Não
MG;314690;PAPAGAIOS;SECRETARIA MUNICIPAL DE SAUDE DE MONTALVANIA/MG;Sim
MG;314690;PAPAGAIOS;;Não
