UF;IBGE;Adesão;NOME_MUNICIPIO;ENTIDADE
SP;351420;Sim;DOLCINOPOLIS;SECRETARIA MUNICIPAL DE SAUDE DE DOLCINOPOLIS - ESF BENEDITO ABEL
SP;351430;Sim;DOURADO;SECRETARIA MUNICIPAL DE SAUDE DE DOURADO
SP;351440;Sim;DRACENA;SECRETARIA MUNICIPAL DE SAUDE DE PAULICEIA - COORDENADORIA DA SAUDE DE PAULICEIA
SP;351450;Sim;DUARTINA;SECRETARIA MUNICIPAL DE SAUDE DE DUARTINA 
SP;351460;Sim;DUMONT;SECRETARIA MUNICIPAL DE SAUDE DE COMERCINHO/MG
SP;351470;Sim;ECHAPORA;SECRETARIA MUNICIPAL DE SAUDE DE CUBATAO
SP;351480;Sim;ELDORADO;SECRETARIA MUNICIPAL DE SAUDE DE CERQUILHO
SP;351490;Sim;ELIAS FAUSTO;SECRETARIA MUNICIPAL DE SAUDE DE FRANCISCO MORATO
SP;351492;Sim;ELISIARIO;SECRETARIA MUNICIPAL DE SAUDE DE ELISIARIO - CS III JOSE RIBEIRO FERRAZ
SP;351495;Sim;EMBAUBA;SECRETARIA MUNICIPAL DE SAUDE DE EMBAUBA - UBS ALFREDO ALEXANDRE
SP;351500;Sim;EMBU DAS ARTES;SECRETARIA MUNICIPAL DE SAUDE DE EMBU
SP;351510;Sim;EMBU-GUACU;SECRETARIA MUNICIPAL DE SAUDE DE EMBU-GUACU
SP;351512;Sim;EMILIANOPOLIS;SECRETARIA MUNICIPAL DE SAUDE DE EMILIANOPOLIS - UBS
SP;351515;Sim;ENGENHEIRO COELHO;SECRETARIA MUNICIPAL DE SAUDE DE ESPIRITO SANTO DO PINHAL
SP;351518;Sim;ESPIRITO SANTO DO PINHAL;SECRETARIA MUNICIPAL DE SAUDE DE VERA CRUZ 
SP;351519;Sim;ESPIRITO SANTO DO TURVO;SECRETARIA MUNICIPAL DE ESPIRITO SANTO DO TURVO - UBS ANTONIO CAMILO DE OLIVEIRA
SP;351520;Sim;ESTRELA D'OESTE;SECRETARIA MUNICIPAL DE SAUDE DE PASSA TEMPO/MG
SP;351530;Sim;ESTRELA DO NORTE;SECRETARIA MUNICIPAL DE SAUDE DE AREIAS - EQUIPE DE SAUDE DA FAMILIA CENTRO
SP;351535;Sim;EUCLIDES DA CUNHA PAULISTA;SECRETARIA MUNICIPAL DE SAUDE DE EUCLIDES DA CUNHA PAULISTA
SP;351540;Sim;FARTURA;SECRETARIA MUNICIPAL DE SAUDE DE FARTURA - CS II 
SP;351550;Sim;FERNANDOPOLIS;SECRETARIA MUNICIPAL DE SAUDE DE FERNANDOPOLIS
SP;351560;Sim;FERNANDO PRESTES;SECRETARIA MUNICIPAL DE SAUDE DE FERNANDO PRESTES - CS
SP;351565;Sim;FERNAO;SECRETARIA MUNICIPAL DE SAUDE DE MESOPOLIS - UBS III MARIA DE CAPRIO POLARINI
SP;351570;Sim;FERRAZ DE VASCONCELOS;SECRETARIA MUNICIPAL DE SAUDE DE FERRAZ DE VASCONCELOS
SP;351580;Sim;FLORA RICA;SECRETARIA MUNICIPAL DE SAUDE DE FLORA RICA
SP;351590;Sim;FLOREAL;SECRETARIA MUNICIPAL DE SAUDE DE FLOREAL - CS III DR ANTONIO VITAL CORTES
SP;351600;Sim;FLORIDA PAULISTA;SECRETARIA MUNICIPAL DE SAUDE DE ILICINEA/MG
SP;351610;Sim;FLORINIA;SECRETARIA MUNICIPAL DE SAUDE DE MINAS NOVAS/MG
SP;351620;Sim;FRANCA;SECRETARIA MUNICIPAL DE SAUDE DE FRANCA - PADI
SP;351630;Sim;FRANCISCO MORATO;SECRETARIA MUNICIPAL DE SAUDE DE MUZAMBINHO/MG
SP;351640;Sim;FRANCO DA ROCHA;SECRETARIA MUNICIPAL DE SAUDE DE ITAMARATI DE MINAS/MG
SP;351650;Sim;GABRIEL MONTEIRO;SECRETARIA MUNICIPAL DE SAUDE DE MAUA
SP;351660;Sim;GALIA;SECRETARIA MUNICIPAL DE SAUDE DE GALIA
SP;351670;Sim;GARCA;SECRETARIA MUNICIPAL DE SAUDE DE GARCA
SP;351680;Sim;GASTAO VIDIGAL;SECRETARIA MUNICIPAL DE SAUDE DE PRUDENTE DE MORAIS/MG
SP;351685;Sim;GAVIAO PEIXOTO;SECRETARIA MUNICIPAL DE SAUDE DE GAVIAO PEIXOTO - CENTRO MUNICIPAL DE SAUDE RUI DE CAMARGO
SP;351690;Sim;GENERAL SALGADO;SECRETARIA MUNICIPAL DE SAUDE - UNIDADE DE SAUDE DA FAMILIA BOM SUCESSO ITARARE
SP;351700;Sim;GETULINA;SECRETARIA MUNICIPAL DE SAUDE DE GETULINA - DEPARTAMENTO 
SP;351710;Sim;GLICERIO;SECRETARIA MUNICIPAL DE SAUDE DE GLICERIO - CS III GLICERIO GIMAIEL ELIAS
SP;351720;Sim;GUAICARA;SECRETARIA MUNICIPAL DE SAUDE DE PEDRINHAS PAULISTA - UBS DR. PRIMO RUY
SP;351730;Sim;GUAIMBE;SECRETARIA MUNICIPAL DE SAUDE DE NOVA CANAA PAULISTA - UBS/ESF
SP;351740;Sim;GUAIRA;SECRETARIA MUNICIPAL DE SAUDE DE GUAIRA
SP;351750;Sim;GUAPIACU;SECRETARIA MUNICIPAL DE SAUDE DE CASSIA/MG
SP;351760;Sim;GUAPIARA;SECRETARIA MUNICIPAL DE SAUDE DE GUAPIARA - VE
SP;351770;Sim;GUARA;SECRETARIA MUNICIPAL DE SAUDE DE GUARA - CS II DR JAHYR DE PAULA RIBEIRO
SP;351780;Sim;GUARACAI;SECRETARIA MUNICIPAL DE SAUDE DE GUARACAI - CENTRO DE SAUDE III DR NICOLA JORGE CARNEIRO GUARACAI
SP;351790;Sim;GUARACI;SECRETARIA MUNICIPAL DE SAUDE DE GUARACI - UBSF JERONIMO FERREIRA DE OLIVEIRA
SP;351800;Sim;GUARANI D'OESTE;SECRETARIA MUNICIPAL DE SAUDE  DE TURMALINA - UBS ANNE LARISSA LEOCI
SP;351810;Sim;GUARANTA;SECRETARIA MUNICIPAL DE SAUDE DE GUARANTA
SP;351820;Sim;GUARARAPES;SECRETARIA MUNICIPAL DE SAUDE DE RIO ESPERA/MG
SP;351830;Sim;GUARAREMA;SECRETARIA MUNICIPAL DE SAUDE DE GUARAREMA
SP;351840;Sim;GUARATINGUETA;SECRETARIA MUNICIPAL DA SAUDE DE GUARATINGUETA
SP;351850;Sim;GUAREI;SECRETARIA MUNICIPAL DE SAUDE DE TEJUPA - UBS
SP;351860;Sim;GUARIBA;SECRETARIA MUNICIPAL DE SAUDE GUARIBA
SP;351870;Sim;GUARUJA;SECRETARIA MUNICIPAL DE SAUDE DE BOTELHOS/MG
SP;351880;Sim;GUARULHOS;SECRETARIA MUNICIPAL DE SAUDE DE GUARULHOS - CEADIM 
SP;351885;Sim;GUATAPARA;SECRETARIA MUNICIPAL DE SAUDE DE GUATAPARA
SP;351890;Não;GUZOLÂNDIA;
SP;351900;Não;HERCULÂNDIA;
SP;351905;Sim;HOLAMBRA;SECRETARIA MUNICIPAL DE SAUDE DE DORES DE CAMPOS/MG
SP;351907;Sim;HORTOLANDIA;SECRETARIA MUNICIPAL DE SAUDE DE SALINAS/MG
SP;351910;Sim;IACANGA;SECRETARIA MUNICIPAL DE SAUDE DE CACHOEIRA DOURADA/MG
SP;351920;Sim;IACRI;SECRETARIA MUNICIPAL DE SAUDE DE SAO GONCALO DO ABAETE/MG
SP;351925;Sim;IARAS;SECRETARIA MUNICIPAL DE SAUDE DE IARAS - UBS ESF URBANO
SP;351930;Sim;IBATE;SECRETARIA MUNICIPAL DE SAUDE DE IBATE
SP;351940;Sim;IBIRA;SECRETARIA MUNICIPAL DE SAUDE DE IBIRA - USF DR RAUL TARSITANO
SP;351950;Sim;IBIRAREMA;SECRETARIA MUNICIPAL DE SAUDE DE MONTE FORMOSO/MG
SP;351960;Sim;IBITINGA;SECRETARIA MUNICIPAL DE SAUDE DE FORTUNA DE MINAS/MG
SP;351970;Sim;IBIUNA;SECRETARIA MUNICIPAL DE SAUDE DE IBIUNA
SP;351980;Sim;ICEM;SECRETARIA MUNICIPAL DE SAUDE DE ADOLFO - UBS
SP;351990;Sim;IEPE;SECRETARIA MUNICIPAL DE SAUDE DE IEPE - ESF EDMUNDO DE OLIVEIRA
SP;352000;Sim;IGARACU DO TIETE;SECRETARIA MUNICIPAL DE SAUDE DE GASTAO VIDIGAL - UBS III
SP;352010;Sim;IGARAPAVA;SECRETARIA MUNICIPAL DE SAUDE DE IGARAPAVA - UBS DR ALCIDES ANTONIO MACIEL
SP;352020;Sim;IGARATA;SECRETARIA MUNICIPAL DE SAUDE DE SANTANA DA PONTE PENSA - CS III
SP;352030;Sim;IGUAPE;SECRETARIA MUNICIPAL DE SAUDE DE IGUAPE - DEPARTAMENTO
SP;352040;Sim;ILHABELA;SECRETARIA MUNICIPAL DE SAUDE DE ILHABELA
SP;352042;Sim;ILHA COMPRIDA;SECRETARIA MUNICIPAL DE SAUDE DE ILHA COMPRIDA
SP;352044;Sim;ILHA SOLTEIRA;SECRETARIA MUNICIPAL DE SAUDE DE GUARARAPES
SP;352050;Sim;INDAIATUBA;SECRETARIA MUNICIPAL DE SAUDE DE INDAIATUBA - DEPARTAMENTO
SP;352060;Sim;INDIANA;SECRETARIA MUNICIPAL DE SAUDE DE CRUZEIRO DA FORTALEZA/MG
SP;352070;Sim;INDIAPORA;SECRETARIA MUNICIPAL DE SAUDE DE INDIAPORA - UBS PREFEITO JOSE OLOIVEIRA DE SOUZA
SP;352080;Sim;INUBIA PAULISTA;SECRETARIA MUNICIPAL DE SAUDE DE ASPASIA - UBS II/ ESF 
SP;352090;Sim;IPAUSSU;SECRETARIA MUNICIPAL DE SAUDE DE IPAUSSU - CS DR FELIPPE MIGUEL
SP;352100;Sim;IPERO;SECRETARIA MUNICIPAL DE SAUDE DE IPERO
SP;352110;Sim;IPEUNA;SECRETARIA MUNICIPAL DE SAUDE DE SANTA JULIANA/MG
SP;352115;Sim;IPIGUA;SECRETARIA MUNICIPAL DE SAUDE DE IPIGUA - UBS LUIS FACHIN
SP;352120;Sim;IPORANGA;SECRETARIA MUNICIPAL DE SAUDE DE IPORANGA
SP;352130;Sim;IPUA;SECRETARIA MUNICIPAL DE SAUDE DE RIO GRANDE DA SERRA 
SP;352140;Sim;IRACEMAPOLIS;SECRETARIA MUNICIPAL DE SAUDE DE IRACEMAPOLIS
SP;352150;Sim;IRAPUA;SECRETARIA MUNICIPAL DE SAUDE DE ITAOCA - UBSF
SP;352160;Sim;IRAPURU;SECRETARIA MUNICIPAL DE SAUDE DE IRAPURU
SP;352170;Sim;ITABERA;SECRETARIA MUNICIPAL DE SAUDE DE ITABERA - SAUDE COLETIVA VISA VE ITABERA
SP;352180;Sim;ITAI;SECRETARIA MUNICIPAL DE SAUDE DE ITAI 
SP;352190;Sim;ITAJOBI;SECRETARIA MUNICIPAL DE SAUDE DE ITAJOBI - ESF DR DALILLO BISCEGLI
SP;352200;Sim;ITAJU;SECRETARIA MUNICIPAL DE SAUDE DE CASSIA DOS COQUEIROS - ESF
SP;352210;Sim;ITANHAEM;SECRETARIA MUNICIPAL DE SAUDE DE ITANHAEM
SP;352215;Sim;ITAOCA;SECRETARIA MUNICIPAL DE SAUDE DE CAMPOS GERAIS/MG
SP;352220;Sim;ITAPECERICA DA SERRA;SECRETARIA MUNICIPAL DE SAUDE DE JACAREI
SP;352230;Sim;ITAPETININGA;SECRETARIA MUNICIPAL DE SAUDE DE ITAPETININGA
SP;352240;Sim;ITAPEVA;SECRETARIA MUNICIPAL DE SAUDE DE ALPINOPOLIS/MG
SP;352250;Sim;ITAPEVI;SECRETARIA MUNICIPAL DE SAUDE DE JOSE BONIFACIO - CS II JOSEFA TIMPORINI BRAGA
SP;352260;Sim;ITAPIRA;SECRETARIA MUNICIPAL DE SAUDE ITAPIRA
SP;352265;Sim;ITAPIRAPUA PAULISTA;SECRETARIA MUNICIPAL DE SAUDE DE ITAPIRAPUA PAULISTA - UNIDADE BASICA DE SAUDE DA FAMILIA ITAPIRAPUA
SP;352270;Sim;ITAPOLIS;SECRETARIA MUNICIPAL DE SAUDE DE ITAPOLIS
SP;352280;Sim;ITAPORANGA;SECRETARIA MUNICIPAL DE SAUDE DE PIEDADE DE PONTE NOVA/MG
SP;352290;Sim;ITAPUI;SECRETARIA MUNICIPAL DE SAUDE DE OLEO - CS DR RICARDO FRANKLIN DE MELLO
SP;352300;Sim;ITAPURA;SECRETARIA MUNICIPAL DE SAUDE DE ITAPURA - UBS II
SP;352310;Sim;ITAQUAQUECETUBA;SECRETARIA MUNICIPAL DE SAUDE DE ITAQUAQUECETUBA
SP;352320;Sim;ITARARE;SECRETARIA MUNICIPAL DE SAUDE DE ITARARE - CAIM
SP;352330;Sim;ITARIRI;SECRETARIA MUNICIPAL DE SAUDE DE ITAOBIM/MG
SP;352340;Sim;ITATIBA;SECRETARIA MUNICIPAL DE SAUDE DE ITATIBA 
SP;352350;Sim;ITATINGA;SECRETARIA MUNICIPAL DE SAUDE DE ITATINGA - UBS PROF. DR. FIORAVANTE ALONSO DI PIERO
SP;352360;Sim;ITIRAPINA;SECRETARIA MUNICIPAL DE SAUDE DE FERNAO - USF
SP;352370;Sim;ITIRAPUA;SECRETARIA MUNICIPAL DE SAUDE DE DIVISOPOLIS/MG
SP;352380;Sim;ITOBI;SECRETARIA MUNICIPAL DA SAUDE DE IPEUNA
SP;352390;Sim;ITU;SECRETARIA MUNICIPAL DE SAUDE DE ITU - VIGILANCIA EM SAUDE DE ITU
SP;352400;Sim;ITUPEVA;SECRETARIA MUNICIPAL DE SAUDE DE ITUPEVA
SP;352410;Sim;ITUVERAVA;SECRETARIA MUNICIPAL DE SAUDE DE ITUVERAVA - CRMF CSII DR JOSE FERREIRA TELLES
SP;352420;Sim;JABORANDI;SECRETARIA MUNICIPAL DE SAUDE DE JABORANDI - ESF II OMAR PINTO NETO
SP;352430;Sim;JABOTICABAL;SECRETARIA MUNICIPAL DE SAUDE DE LAVRINHAS
SP;352440;Sim;JACAREI;SECRETARIA MUNICIPAL DE SAUDE DE RIO PARANAIBA/MG
SP;352450;Sim;JACI;SECRETARIA MUNICIPAL DE SAUDE DE JACI - CS III
SP;352460;Sim;JACUPIRANGA;SECRETARIA MUNICIPAL DE SAUDE DE PLATINA - CS III DR. MILTOM GONDIN PYLES
SP;352470;Sim;JAGUARIUNA;SECRETARIA MUNICIPAL DE SAUDE DE JAGUARIUNA - CRF
SP;352480;Sim;JALES;SECRETARIA MUNICIPAL DE SAUDE DE JALES 
SP;352490;Sim;JAMBEIRO;SECRETARIA MUNICIPAL DE SAUDE DE PONTO DOS VOLANTES/MG
SP;352500;Sim;JANDIRA;SECRETARIA MUNICIPAL DE SAUDE DE JANDIRA
SP;352510;Sim;JARDINOPOLIS;SECRETARIA MUNICIPAL DE SAUDE DE RIO POMBA/MG
SP;352520;Sim;JARINU;SECRETARIA MUNICIPAL DE SAUDE DE JARINU
SP;352530;Sim;JAU;SECRETARIA MUNICIPAL DE SAUDE DE JAU
SP;352540;Sim;JERIQUARA;SECRETARIA MUNICIPAL DE SAUDE DE SANDOVALINA - UBS II
SP;352550;Sim;JOANOPOLIS;SECRETARIA MUNICIPAL DE SAUDE DE NATERCIA/MG
SP;352560;Sim;JOAO RAMALHO;SECRETARIA MUNICIPAL DE SAUDE DE CATUJI/MG
SP;352570;Sim;JOSE BONIFACIO;SECRETARIA MUNICIPAL DE SAUDE DE TIRADENTES/MG
SP;352580;Sim;JULIO MESQUITA;SECRETARIA MUNICIPAL DE SAUDE DE PASSOS/MG
SP;352585;Sim;JUMIRIM;SECRETARIA MUNICIPAL DE SAUDE DE SAO JOAO DA BOA VISTA
SP;352590;Sim;JUNDIAI;SECRETARIA MUNICIPAL DE SAUDE DE ARACAI/MG
SP;352600;Sim;JUNQUEIROPOLIS;SECRETARIA MUNICIPAL DE SAUDE DE JUNQUEIROPOLIS - CENTRO DE SAUDE II JUNQUEIROPOLIS
SP;352610;Sim;JUQUIA;SECRETARIA MUNICIPAL DE SAUDE DE JUQUIA
SP;352620;Sim;JUQUITIBA;SECRETARIA MUNICIPAL DE HIGIENE E SAUDE DE JUQUITIBA
SP;352630;Sim;LAGOINHA;SECRETARIA MUNICIPAL DE SAUDE DE LAGOINHA - CENTRO DE SAUDE III DE LAGOINHA
SP;352640;Sim;LARANJAL PAULISTA;SECRETARIA MUNICIPAL DE SAUDE DE LARANJAL PAULISTA - CS II DR OSCAR V SAMPAIO
SP;352650;Sim;LAVINIA;SECRETARIA MUNICIPAL DE SAUDE DE PIUMHI/MG
SP;352660;Sim;LAVRINHAS;SECRETARIA MUNICIPAL DE SAUDE DE PONTO CHIQUE/MG
SP;352670;Sim;LEME;SECRETARIA MUNICIPAL DE SAUDE DE LEME
SP;352680;Sim;LENCOIS PAULISTA;SECRETARIA MUNICIPAL DE SAUDE DE LENCOIS PAULISTA
SP;352690;Sim;LIMEIRA;SECRETARIA MUNICIPAL DE SAUDE DE INDIANOPOLIS/MG
SP;352700;Sim;LINDOIA;SECRETARIA MUNICIPAL DE SAUDE DE BANDEIRA DO SUL/MG
SP;352710;Sim;LINS;SECRETARIA MUNICIPAL DE SAUDE DE SAO JOAO DAS MISSOES/MG
SP;352720;Sim;LORENA;SECRETARIA MUNICIPAL DE SAUDE DE LORENA - AMBULATORIO DE ESPECIALIDADES I
SP;352725;Sim;LOURDES;SECRETARIA MUNICIPAL DE SAUDE DE DOM SILVERIO/MG
SP;352730;Sim;LOUVEIRA;SECRETARIA MUNICIPAL DE SAUDE DE LOUVEIRA 
SP;352740;Sim;LUCELIA;SECRETARIA MUNICIPAL DE SAUDE DE BARIRI - CENTRO DE DIAG E ESPEC DR. JOSE DORLY
SP;352750;Sim;LUCIANOPOLIS;SECRETARIA MUNICIPAL DE SAUDE DE LUCIANOPOLIS - UBS LAURO BORGES
SP;352760;Sim;LUIS ANTONIO;SECRETARIA MUNICIPAL DE SAUDE DE INHAUMA/MG
SP;352770;Não;LUIZIÂNIA;
SP;352780;Sim;LUPERCIO;SECRETARIA MUNICIPAL DE SAUDE DE RESPLENDOR/MG
SP;352790;Sim;LUTECIA;SECRETARIA MUNICIPAL DE SAUDE DE LUTECIA - UBS ALDINO FIORI
SP;352800;Sim;MACATUBA;SECRETARIA MUNICIPAL DE SAUDE DE BARRINHA
SP;352810;Sim;MACAUBAL;SECRETARIA MUNICIPAL DE SAUDE DE MACAUBAL - CS III
SP;352820;Sim;MACEDONIA;SECRETARIA MUNICIPAL DE SAUDE DE MACEDONIA - UBS
SP;352830;Sim;MAGDA;SECRETARIA MUNICIPAL DE SAUDE DE MAGDA - CS III 
SP;352840;Sim;MAIRINQUE;SECRETARIA MUNICIPAL DE SAUDE DE MAIRINQUE
SP;352850;Sim;MAIRIPORA;SECRETARIA MUNICIPAL DE SAUDE DE CORONEL XAVIER CHAVES/MG
SP;352860;Sim;MANDURI;SECRETARIA MUNICIPAL DE SAUDE DE MANDURI - DEPARTAMENTO
SP;352870;Sim;MARABA PAULISTA;SECRETARIA MUNICIPAL DE SAUDE DE MARABA PAULISTA
SP;352880;Sim;MARACAI;SECRETARIA MUNICIPAL DE SAUDE DE MARACAI
SP;352885;Sim;MARAPOAMA;SECRETARIA MUNICIPAL DE SAUDE DE MARAPOAMA - CS 
SP;352890;Sim;MARIAPOLIS;SECRETARIA MUNICIPAL DE SAUDE DE MARIAPOLIS - CS ARY TOLEDO SILVA
SP;352900;Sim;MARILIA;SECRETARIA MUNICIPAL DE SAUDE DE MARILIA - VE
SP;352910;Sim;MARINOPOLIS;SECRETARIA MUNICIPAL DE SAUDE DE MARINOPOLIS - CS III
SP;352920;Sim;MARTINOPOLIS;SECRETARIA MUNICIPAL DE SAUDE DE OURO VERDE DE MINAS/MG
SP;352930;Sim;MATAO;SECRETARIA MUNICIPAL DE SAUDE DE MATAO
SP;352940;Sim;MAUA;SECRETARIA MUNICIPAL DE SAUDE DE SAO JOSE DA BELA VISTA - ESF VILA MARIA
SP;352950;Sim;MENDONCA;SECRETARIA MUNICIPAL DE SAUDE DE MENDONCA - UBS BENEDICTA DO CARMO OLIVEIRA
SP;352960;Sim;MERIDIANO;SECRETARIA MUNICIPAL DE SAUDE DE JUMIRIM - CS BRAZILIANO POGGI
SP;352965;Sim;MESOPOLIS;SECRETARIA MUNICIPAL DE SAUDE DE SILVEIRANIA/MG
SP;352970;Sim;MIGUELOPOLIS;SECRETARIA MUNICIPAL DE SAUDE DE MIGUELOPOLIS - CS II DE MIGUELOPOLIS
SP;352980;Sim;MINEIROS DO TIETE;SECRETARIA MUNICIPAL DE SAUDE DE MINEIROS DO TIETE - DEPARTAMENTO
SP;352990;Sim;MIRACATU;SECRETARIA MUNICIPAL DE SAUDE DE MIRACATU - DEPARTAMENTO
SP;353000;Sim;MIRA ESTRELA;SECRETARIA MUNICIPAL DE SAUDE DE PRESIDENTE VENCESLAU
SP;353010;Sim;MIRANDOPOLIS;SECRETARIA MUNICIPAL DA SAUDE DE MIRANDOPOLIS - CENTRO DE DISTRIBUICAO DE IMUNOBIOLOGICO	
SP;353020;Sim;MIRANTE DO PARANAPANEMA;SECRETARIA MUNICIPAL DE SAUDE DE JEQUITIBA/MG
SP;353030;Sim;MIRASSOL;SECRETARIA MUNICIPAL DE SAUDE DE MIRASSOL - CS II
SP;353040;Sim;MIRASSOLANDIA;SECRETARIA MUNICIPAL DE SAUDE DE MIRASSOLANDIA - CS
SP;353050;Sim;MOCOCA;SECRETARIA MUNICIPAL DE SAUDE DE MOCOCA - CS II DR JOSE PAIONE 
SP;353060;Sim;MOGI DAS CRUZES;SECRETARIA MUNICIPAL DE SAUDE DE MOGI DAS CRUZES  - CADI 
SP;353070;Sim;MOGI GUACU;SECRETARIA MUNICIPAL DE SAUDE DE DOIS CORREGOS - CS II
SP;353080;Sim;MOGI MIRIM;SECRETARIA MUNICIPAL DE SAUDE DE MOGI MIRIM
SP;353090;Sim;MOMBUCA;SECRETARIA MUNICIPAL DE SAUDE DE MOMBUCA - UMS 
SP;353100;Sim;MONCOES;SECRETARIA MUNICIPAL DE SAUDE DE SERTAOZINHO
SP;353110;Sim;MONGAGUA;SECRETARIA MUNICIPAL DE SAUDE DE MONGAGUA
SP;353120;Sim;MONTE ALEGRE DO SUL;SECRETARIA MUNICIPAL DE SAUDE DE ITABIRITO/MG
SP;353130;Sim;MONTE ALTO;SECRETARIA MUNICIPAL DE SAUDE DE MONTE ALTO
SP;353140;Sim;MONTE APRAZIVEL;SECRETARIA MUNICIPAL DE SAUDE DE MONTE APRAZIVEL - CS II 
SP;353150;Sim;MONTE AZUL PAULISTA;SECRETARIA MUNICIPAL DE SAUDE DE MONTE AZUL PAULISTA - CS II DR. ALCIDES FACUNDO ARROYO
SP;353160;Sim;MONTE CASTELO;SECRETARIA MUNICIPAL DE SAUDE DE MONTE CASTELO - CENTRO DE SAUDE VICE PREFEITO CHIGAMI SUZUKI - VE
SP;353170;Sim;MONTEIRO LOBATO;SECRETARIA MUNICIPAL DE SAUDE DE MONTEIRO LOBATO - CS III DR JOAO AURICCHIO - PES
SP;353180;Sim;MONTE MOR;SECRETARIA MUNICIPAL DE SAUDE DE MONTE MOR
SP;353190;Sim;MORRO AGUDO;SECRETARIA MUNICIPAL DE SAUDE DE MORRO AGUDO - CS II EGIDIO BRUNHARA MORRO AGUDO
SP;353200;Sim;MORUNGABA;SECRETARIA MUNICIPAL DE SAUDE DE PIRAPETINGA/MG
SP;353205;Sim;MOTUCA;SECRETARIA MUNICIPAL DE SAUDE DE PIRAJUI - CS II DR. JORGE MEIRELES DA ROCHA
SP;353210;Sim;MURUTINGA DO SUL;SECRETARIA MUNICIPAL DE SAUDE DE MURUTINGA DO SUL - UBS II ANATALICIO DE OLIVEIRA
SP;353215;Sim;NANTES;SECRETARIA MUNICIPAL DE SAUDE DE NANTES
SP;353220;Sim;NARANDIBA;SECRETARIA MUNICIPAL DE SAUDE DE PONTES GESTAL - ESF
SP;353230;Sim;NATIVIDADE DA SERRA;SECRETARIA MUNICIPAL DE SAUDE DE NATIVIDADE DA SERRA - CENTRO DE SAUDE DE NATIVIDADE DA SERRA
SP;353240;Sim;NAZARE PAULISTA;SECRETARIA MUNICIPAL DE SAUDE DE ORLANDIA - CS II DR. MIGUEL VITALIANO
SP;353250;Sim;NEVES PAULISTA;SECRETARIA MUNICIPAL DE SAUDE DE SALTINHO - UMS 
SP;353260;Sim;NHANDEARA;SECRETARIA MUNICIPAL DE SAUDE DE CRISTAIS/MG
SP;353270;Sim;NIPOA;SECRETARIA MUNICIPAL DE SAUDE DE NIPOA - CS
SP;353280;Sim;NOVA ALIANCA;SECRETARIA MUNICIPAL DE SAUDE DE PEQUI/MG
SP;353282;Sim;NOVA CAMPINA;SECRETARIA MUNICIPAL DE SAUDE DE NOVA CAMPINA - PSF JOAO RODRIGUES DE PROENCA
SP;353284;Sim;NOVA CANAA PAULISTA;SECRETARIA MUNICIPAL DE SAUDE DE CONCEICAO DA APARECIDA/MG
SP;353286;Sim;NOVA CASTILHO;SECRETARIA MUNICIPAL DE SAUDE DE NOVA CASTILHO - UBS PROF PAULO RICOY DE CAMARGO
SP;353290;Sim;NOVA EUROPA;SECRETARIA MUNICIPAL DE SAUDE DE FUNILANDIA/MG
SP;353300;Sim;NOVA GRANADA;SECRETARIA MUNICIPAL DE SAUDE DE NOVA GRANADA - CS
SP;353310;Sim;NOVA GUATAPORANGA;SECRETARIA MUNICIPAL DE SAUDE DE NOVA GUATAPORANGA
SP;353320;Sim;NOVA INDEPENDENCIA;SECRETARIA MUNICIPAL DE SAUDE DE NOVA INDEPENDENCIA - UBS II LENIR SPAZZAPAN DE ALENCAR
SP;353325;Sim;NOVAIS;SECRETARIA MUNICIPAL DE SAUDE DE CACHOEIRO DE ITAPEMIRIM/ES
SP;353330;Sim;NOVA LUZITANIA;SECRETARIA MUNICIPAL DE SAUDE DE GUAIMBE
SP;353340;Sim;NOVA ODESSA;SECRETARIA MUNICIPAL DE SAUDE DE BOA ESPERANCA/ES
SP;353350;Sim;NOVO HORIZONTE;SECRETARIA MUNICIPAL DE SAUDE DE RIBEIRAO BONITO
SP;353360;Sim;NUPORANGA;SECRETARIA MUNICIPAL DE SAUDE DE RIO DO PRADO/MG
SP;353370;Sim;OCAUCU;SECRETARIA MUNICIPAL DE SAUDE DE OCAUCU - CS III AUGUSTO DESTRO
SP;353380;Sim;OLEO;SECRETARIA MUNICIPAL DE SAUDE DE MIRABELA/MG
SP;353390;Sim;OLIMPIA;SECRETARIA MUNICIPAL DE SAUDE DE OLIMPIA
SP;353400;Sim;ONDA VERDE;SECRETARIA MUNICIPAL DE SAUDE DE ONDA VERDE - ESF
SP;353410;Sim;ORIENTE;SECRETARIA MUNICIPAL DE SAUDE DE ORIENTE
SP;353420;Sim;ORINDIUVA;SECRETARIA MUNICIPAL DE SAUDE DE ORINDIUVA - CS
SP;353430;Sim;ORLANDIA;SECRETARIA MUNICIPAL DE SAUDE DE DRACENA - POLICLINICA ALCIA LINEIA 
SP;353440;Sim;OSASCO;SECRETARIA MUNICIPAL DE SAUDE DE OSASCO
SP;353450;Sim;OSCAR BRESSANE;SECRETARIA MUNICIPAL DE SAUDE DE OSCAR BRESSANE - CS III 
SP;353460;Sim;OSVALDO CRUZ;SECRETARIA MUNICIPAL DE SAUDE DE OSVALDO CRUZ
SP;353470;Sim;OURINHOS;SECRETARIA MUNICIPAL DE SAUDE DE NARANDIBA - UBS II JOSE RODRIGUES DOURADO
SP;353475;Sim;OUROESTE;SECRETARIA MUNICIPAL DE SAUDE DE SAO FRANCISCO DE PAULA/MG
